21.63	4460
21.64	4550
21.65	4890
21.66	4730
21.67	4870
21.68	4760
21.69	4830
21.7	4680
21.71	4570
21.72	4390
21.73	4830
21.74	4960
21.75	4840
21.76	4670
21.77	4430
21.78	4490
21.79	4550
21.8	4840
21.81	4540
21.82	4820
21.83	4850
21.84	4350
21.85	4300
21.86	4340
21.87	4450
21.88	4910
21.89	4770
21.9	5050
21.91	4770
21.92	4750
21.93	4560
21.94	4580
21.95	4360
21.96	4720
21.97	4630
21.98	4880
21.99	4380
22	4270
22.01	4600
22.02	4720
22.03	4500
22.04	4690
22.05	4830
22.06	4610
22.07	4240
22.08	4400
22.09	4550
22.1	4820
22.11	4610
22.12	4670
22.13	4670
22.14	4490
22.15	4640
22.16	4340
22.17	4820
22.18	4180
22.19	4840
22.2	4670
22.21	4470
22.22	4550
22.23	4900
22.24	4500
22.25	4210
22.26	4730
22.27	4420
22.28	4550
22.29	4510
22.3	4440
22.31	4890
22.32	4140
22.33	4300
22.34	4380
22.35	4620
22.36	4390
22.37	4410
22.38	4370
22.39	4480
22.4	4430
22.41	4610
22.42	4470
22.43	4450
22.44	4480
22.45	4660
22.46	4760
22.47	4630
22.48	4640
22.49	4530
22.5	4490
22.51	4670
22.52	4220
22.53	4560
22.54	4630
22.55	4350
22.56	4300
22.57	4340
22.58	4490
22.59	4850
22.6	4730
22.61	4440
22.62	4550
22.63	4280
22.64	4440
22.65	4430
22.66	4480
22.67	4240
22.68	4320
22.69	4260
22.7	4490
22.71	4500
22.72	4150
22.73	4280
22.74	4160
22.75	4140
22.76	4500
22.77	4210
22.78	4540
22.79	4710
22.8	4660
22.81	4380
22.82	4660
22.83	4460
22.84	4490
22.85	4800
22.86	4030
22.87	4160
22.88	4380
22.89	4390
22.9	4560
22.91	4230
22.92	4200
22.93	4160
22.94	4600
22.95	4060
22.96	3970
22.97	4450
22.98	4410
22.99	4440
23	4790
23.01	4360
23.02	4100
23.03	4340
23.04	4530
23.05	4630
23.06	4040
23.07	4280
23.08	4470
23.09	4410
23.1	4180
23.11	4220
23.12	3960
23.13	4220
23.14	4590
23.15	4430
23.16	4120
23.17	4280
23.18	4100
23.19	4580
23.2	4280
23.21	4400
23.22	4410
23.23	4650
23.24	4300
23.25	4500
23.26	4570
23.27	4040
23.28	4380
23.29	4770
23.3	4160
23.31	4260
23.32	4600
23.33	4530
23.34	4410
23.35	4500
23.36	4400
23.37	4230
23.38	4700
23.39	4990
23.4	4510
23.41	4530
23.42	4520
23.43	4850
23.44	4580
23.45	4630
23.46	4680
23.47	4170
23.48	4270
23.49	4490
23.5	4470
23.51	4610
23.52	4180
23.53	4520
23.54	4610
23.55	4380
23.56	4750
23.57	4650
23.58	4350
23.59	4550
23.6	4860
23.61	4780
23.62	4680
23.63	4120
23.64	4700
23.65	4380
23.66	4590
23.67	4670
23.68	4430
23.69	4390
23.7	4570
23.71	4490
23.72	4210
23.73	4650
23.74	4590
23.75	4590
23.76	4590
23.77	4820
23.78	4280
23.79	4910
23.8	4790
23.81	4700
23.82	4280
23.83	4640
23.84	4550
23.85	4860
23.86	5060
23.87	4560
23.88	4750
23.89	4290
23.9	4620
23.91	4440
23.92	4440
23.93	4410
23.94	4770
23.95	4980
23.96	4500
23.97	4450
23.98	4370
23.99	4460
24	4560
24.01	4770
24.02	4900
24.03	4430
24.04	4830
24.05	4420
24.06	4640
24.07	4710
24.08	4920
24.09	5040
24.1	4670
24.11	4950
24.12	4340
24.13	4720
24.14	4670
24.15	4470
24.16	4850
24.17	4230
24.18	4700
24.19	4760
24.2	4530
24.21	4430
24.22	4610
24.23	4770
24.24	4890
24.25	5050
24.26	4840
24.27	5360
24.28	5490
24.29	5230
24.3	4880
24.31	4900
24.32	5070
24.33	4860
24.34	5210
24.35	5220
24.36	5180
24.37	4970
24.38	5100
24.39	5350
24.4	5050
24.41	5190
24.42	5290
24.43	5620
24.44	5470
24.45	5380
24.46	5320
24.47	5920
24.48	5590
24.49	5830
24.5	5160
24.51	5270
24.52	5550
24.53	5780
24.54	5790
24.55	5490
24.56	5690
24.57	5730
24.58	6130
24.59	5840
24.6	5820
24.61	5670
24.62	5710
24.63	5970
24.64	5920
24.65	6050
24.66	5980
24.67	5830
24.68	6240
24.69	6670
24.7	7050
24.71	6170
24.72	6350
24.73	6620
24.74	7030
24.75	7020
24.76	7180
24.77	7340
24.78	8200
24.79	7900
24.8	8210
24.81	8060
24.82	8570
24.83	8660
24.84	9680
24.85	9520
24.86	9730
24.87	10190
24.88	10450
24.89	11230
24.9	11780
24.91	11760
24.92	11900
24.93	11870
24.94	12810
24.95	13670
24.96	14100
24.97	14370
24.98	15130
24.99	16210
25	16450
25.01	17230
25.02	17890
25.03	19110
25.04	19500
25.05	20230
25.06	20400
25.07	21670
25.08	21960
25.09	22800
25.1	22710
25.11	24220
25.12	24950
25.13	25620
25.14	25440
25.15	26470
25.16	26620
25.17	27160
25.18	27270
25.19	28060
25.2	29170
25.21	29520
25.22	29800
25.23	28790
25.24	29320
25.25	28840
25.26	30140
25.27	29310
25.28	29580
25.29	30470
25.3	29250
25.31	29380
25.32	28210
25.33	28310
25.34	28000
25.35	27680
25.36	26750
25.37	26150
25.38	26070
25.39	25630
25.4	25340
25.41	24560
25.42	23080
25.43	22130
25.44	22870
25.45	21290
25.46	21000
25.47	21490
25.48	19940
25.49	19250
25.5	19430
25.51	18530
25.52	17400
25.53	16970
25.54	16950
25.55	16700
25.56	15920
25.57	15830
25.58	14990
25.59	14510
25.6	14040
25.61	13720
25.62	13810
25.63	12690
25.64	12460
25.65	12140
25.66	11710
25.67	11570
25.68	10710
25.69	10660
25.7	10620
25.71	10070
25.72	9980
25.73	9980
25.74	9480
25.75	9040
25.76	8840
25.77	7960
25.78	7670
25.79	7940
25.8	7430
25.81	7470
25.82	6690
25.83	6830
25.84	6980
25.85	6480
25.86	6680
25.87	6440
25.88	6310
25.89	5910
25.9	5670
25.91	5880
25.92	6120
25.93	5340
25.94	5060
25.95	5690
25.96	5580
25.97	5020
25.98	5580
25.99	5140
26	5000
26.01	5040
26.02	5060
26.03	4900
26.04	4860
26.05	4640
26.06	4860
26.07	4700
26.08	4730
26.09	4550
26.1	4850
26.11	4870
26.12	4620
26.13	4630
26.14	4570
26.15	4910
26.16	4820
26.17	4720
26.18	4640
26.19	3950
26.2	4420
26.21	4880
26.22	4880
26.23	4410
26.24	4350
26.25	4520
26.26	4580
26.27	3980
26.28	4340
26.29	4510
26.3	4130
26.31	4260
26.32	4160
26.33	3980
26.34	4280
26.35	4540
26.36	4550
26.37	4580
26.38	4130
26.39	4070
26.4	3950
26.41	4250
26.42	4010
26.43	3890
26.44	4540
26.45	4340
26.46	4100
26.47	4160
26.48	4150
26.49	4270
26.5	4480
26.51	3950
26.52	4040
26.53	4480
26.54	3780
26.55	4290
26.56	4470
26.57	3900
26.58	4160
26.59	4180
26.6	3780
26.61	3970
26.62	3830
26.63	3770
26.64	4180
26.65	4050
26.66	3800
26.67	3890
26.68	4030
26.69	3540
26.7	3600
26.71	3830
26.72	3810
26.73	3890
26.74	3500
26.75	3890
26.76	3590
26.77	3840
26.78	3640
26.79	3790
26.8	3440
26.81	3520
26.82	3640
26.83	3510
26.84	3380
26.85	3690
26.86	3700
26.87	3540
26.88	4040
26.89	3640
26.9	3490
26.91	3580
26.92	3680
26.93	3750
26.94	3790
26.95	3940
26.96	3720
26.97	3690
26.98	3470
26.99	3360
27	3470
27.01	3580
27.02	3330
27.03	3330
27.04	3310
27.05	3540
27.06	3540
27.07	3800
27.08	3660
27.09	3480
27.1	3490
27.11	3480
27.12	3440
27.13	3400
27.14	3570
27.15	3360
27.16	3280
27.17	3190
27.18	3490
27.19	3540
27.2	3170
27.21	3300
27.22	3750
27.23	3670
27.24	3170
27.25	3390
27.26	3700
27.27	3320
27.28	3280
27.29	3370
27.3	3300
27.31	3470
27.32	3440
27.33	3180
27.34	3690
27.35	3440
27.36	3480
27.37	3560
27.38	3170
27.39	3330
27.4	2860
27.41	3250
27.42	3460
27.43	3190
27.44	3310
27.45	3400
27.46	3310
27.47	3580
27.48	3490
27.49	3270
27.5	3570
27.51	3470
27.52	3190
27.53	3270
27.54	3170
27.55	3080
27.56	3550
27.57	3640
27.58	3320
27.59	2950
27.6	3520
27.61	3370
27.62	3010
27.63	3300
27.64	2990
27.65	3240
27.66	3290
27.67	3390
27.68	2870
27.69	3250
27.7	3250
27.71	3240
27.72	3350
27.73	3300
27.74	3290
27.75	3530
27.76	3130
27.77	3160
27.78	3400
27.79	3070
27.8	3230
27.81	3200
27.82	3160
27.83	3290
27.84	3270
27.85	3130
27.86	3130
27.87	3100
27.88	3030
27.89	3100
27.9	3010
27.91	2970
27.92	3220
27.93	3120
27.94	3270
27.95	3070
27.96	3130
27.97	3120
27.98	3150
27.99	2950
28	3120
28.01	2940
28.02	2910
28.03	3200
28.04	3040
28.05	3150
28.06	3030
28.07	3220
28.08	3350
28.09	3240
28.1	3090
28.11	3060
28.12	2820
28.13	2940
28.14	3060
28.15	2890
28.16	2960
28.17	2620
28.18	2840
28.19	2730
28.2	3300
28.21	3070
28.22	2790
28.23	2970
28.24	3130
28.25	3130
28.26	3110
28.27	3090
28.28	2910
28.29	3140
28.3	2740
28.31	2940
28.32	2670
28.33	2660
28.34	3320
28.35	2860
28.36	3210
28.37	2970
28.38	3080
28.39	2700
28.4	2830
28.41	2870
28.42	3040
28.43	3150
28.44	2840
28.45	3080
28.46	3010
28.47	2820
28.48	2760
28.49	2940
28.5	2880
28.51	3050
28.52	2800
28.53	3070
28.54	3150
28.55	2890
28.56	2910
28.57	3060
28.58	3110
28.59	2960
28.6	3200
28.61	2880
28.62	2940
28.63	3100
28.64	2950
28.65	3080
28.66	3130
28.67	3050
28.68	2920
28.69	2560
28.7	2790
28.71	2750
28.72	2790
28.73	2900
28.74	2840
28.75	3040
28.76	3070
28.77	2850
28.78	2930
28.79	2670
28.8	2470
28.81	2880
28.82	2560
28.83	2790
28.84	3250
28.85	2850
28.86	2800
28.87	2810
28.88	2670
28.89	3000
28.9	2950
28.91	2700
28.92	2780
28.93	2710
28.94	2660
28.95	2520
28.96	2800
28.97	2490
28.98	2880
28.99	2730
29	2940
29.01	2860
29.02	3000
29.03	2870
29.04	2840
29.05	3070
29.06	2720
29.07	3110
29.08	2760
29.09	2570
29.1	2600
29.11	2730
29.12	2730
29.13	2660
29.14	2770
29.15	3030
29.16	2650
29.17	2590
29.18	2610
29.19	2820
29.2	2840
29.21	3040
29.22	2930
29.23	2920
29.24	2820
29.25	2790
29.26	2950
29.27	2860
29.28	2460
29.29	2380
29.3	2950
29.31	2660
29.32	2770
29.33	2540
29.34	2610
29.35	2560
29.36	2450
29.37	2740
29.38	2630
29.39	2600
29.4	2680
29.41	2790
29.42	2680
29.43	3080
29.44	2960
29.45	2830
29.46	2600
29.47	2750
29.48	2930
29.49	2860
29.5	2680
29.51	2650
29.52	2550
29.53	2520
29.54	2700
29.55	2920
29.56	2690
29.57	2870
29.58	2900
29.59	2710
29.6	2900
29.61	2870
29.62	2810
29.63	2900
29.64	2680
29.65	2480
29.66	2390
29.67	2730
29.68	2800
29.69	2670
29.7	2550
29.71	2280
29.72	2570
29.73	2680
29.74	2370
29.75	2340
29.76	2630
29.77	2840
29.78	2610
29.79	2740
29.8	2760
29.81	2620
29.82	2510
29.83	2320
29.84	2740
29.85	2570
29.86	2640
29.87	2630
29.88	2620
29.89	2440
29.9	2550
29.91	2690
29.92	2520
29.93	2420
29.94	2490
29.95	2830
29.96	2640
29.97	2320
29.98	2540
29.99	2490
30	2670
30.01	2600
30.02	2660
30.03	2820
30.04	2400
30.05	2890
30.06	2750
30.07	2500
30.08	2260
30.09	2610
30.1	2600
30.11	2450
30.12	2570
30.13	2610
30.14	2470
30.15	2490
30.16	2390
30.17	2520
30.18	2420
30.19	2620
30.2	2280
30.21	2400
30.22	2390
30.23	2600
30.24	2260
30.25	2510
30.26	2360
30.27	2310
30.28	2200
30.29	2520
30.3	2450
30.31	2400
30.32	2560
30.33	2620
30.34	2370
30.35	2420
30.36	2600
30.37	2560
30.38	2430
30.39	2620
30.4	2620
30.41	2320
30.42	2500
30.43	2510
30.44	2660
30.45	2420
30.46	2670
30.47	2390
30.48	2250
30.49	2260
30.5	2320
30.51	2080
30.52	2310
30.53	2560
30.54	2400
30.55	2410
30.56	2300
30.57	2560
30.58	2220
30.59	2330
30.6	2270
30.61	2380
30.62	2320
30.63	2660
30.64	2230
30.65	2360
30.66	2250
30.67	2640
30.68	2400
30.69	2250
30.7	2540
30.71	2440
30.72	2470
30.73	2330
30.74	2340
30.75	2260
30.76	2420
30.77	2330
30.78	2360
30.79	2410
30.8	2360
30.81	2600
30.82	2490
30.83	2640
30.84	2480
30.85	2170
30.86	2420
30.87	2550
30.88	2630
30.89	2520
30.9	2490
30.91	2190
30.92	2490
30.93	2280
30.94	2250
30.95	2690
30.96	2160
30.97	2410
30.98	2340
30.99	2350
31	2300
31.01	2300
31.02	2330
31.03	2410
31.04	2280
31.05	2290
31.06	2200
31.07	2210
31.08	2290
31.09	2470
31.1	2340
31.11	2410
31.12	2440
31.13	2210
31.14	2220
31.15	2510
31.16	2350
31.17	1990
31.18	2260
31.19	2240
31.2	2470
31.21	2370
31.22	2300
31.23	2430
31.24	2290
31.25	2370
31.26	2250
31.27	2480
31.28	2480
31.29	2280
31.3	2350
31.31	2500
31.32	2300
31.33	2260
31.34	2070
31.35	2050
31.36	2180
31.37	2720
31.38	2470
31.39	2280
31.4	2380
31.41	2260
31.42	2190
31.43	2040
31.44	1970
31.45	2040
31.46	2050
31.47	2410
31.48	1930
31.49	2370
31.5	2120
31.51	2410
31.52	2350
31.53	1970
31.54	2220
31.55	2390
31.56	2340
31.57	2240
31.58	2280
31.59	2450
31.6	2340
31.61	2020
31.62	2250
31.63	2530
31.64	2470
31.65	2200
31.66	2040
31.67	2160
31.68	2170
31.69	2060
31.7	2180
31.71	2390
31.72	2370
31.73	2190
31.74	2140
31.75	2160
31.76	2010
31.77	2210
31.78	2250
31.79	2250
31.8	1960
31.81	1870
31.82	2170
31.83	2330
31.84	2310
31.85	2400
31.86	2270
31.87	2140
31.88	2280
31.89	1970
31.9	2190
31.91	2160
31.92	2220
31.93	1960
31.94	2120
31.95	2430
31.96	2210
31.97	2200
31.98	2520
31.99	2170
32	2190
32.01	2320
32.02	2030
32.03	2010
32.04	2220
32.05	2100
32.06	2290
32.07	2070
32.08	2080
32.09	2010
32.1	1970
32.11	2040
32.12	2060
32.13	2140
32.14	2260
32.15	2190
32.16	2110
32.17	1990
32.18	2050
32.19	2200
32.2	2110
32.21	2070
32.22	2140
32.23	2000
32.24	2230
32.25	2370
32.26	1800
32.27	2090
32.28	2260
32.29	2270
32.3	2070
32.31	2240
32.32	2050
32.33	2040
32.34	2230
32.35	1980
32.36	2030
32.37	2050
32.38	2050
32.39	2300
32.4	2140
32.41	2440
32.42	2130
32.43	2040
32.44	2320
32.45	2090
32.46	2080
32.47	2060
32.48	2050
32.49	1870
32.5	2030
32.51	1810
32.52	2040
32.53	2100
32.54	2100
32.55	2310
32.56	2000
32.57	2160
32.58	2250
32.59	2030
32.6	2080
32.61	2110
32.62	1950
32.63	2290
32.64	2210
32.65	2310
32.66	2060
32.67	2000
32.68	2160
32.69	2300
32.7	2060
32.71	2100
32.72	2000
32.73	2060
32.74	2120
32.75	2060
32.76	2090
32.77	1960
32.78	1880
32.79	1930
32.8	2030
32.81	2080
32.82	1960
32.83	1850
32.84	2000
32.85	1750
32.86	2010
32.87	2040
32.88	1980
32.89	2010
32.9	1890
32.91	2010
32.92	2140
32.93	1940
32.94	2200
32.95	1760
32.96	1970
32.97	2060
32.98	1980
32.99	2120
33	2120
33.01	2240
33.02	2040
33.03	1910
33.04	1910
33.05	2060
33.06	2120
33.07	2140
33.08	2020
33.09	2050
33.1	1960
33.11	1850
33.12	2140
33.13	1960
33.14	2200
33.15	2210
33.16	2070
33.17	1910
33.18	2030
33.19	2320
33.2	1890
33.21	1940
33.22	2010
33.23	2070
33.24	1970
33.25	1930
33.26	1960
33.27	2130
33.28	1970
33.29	1890
33.3	1980
33.31	1760
33.32	2010
33.33	1800
33.34	1960
33.35	1850
33.36	1990
33.37	2030
33.38	2220
33.39	1960
33.4	2120
33.41	2030
33.42	2160
33.43	2250
33.44	1930
33.45	2060
33.46	2070
33.47	1980
33.48	1860
33.49	1850
33.5	1980
33.51	2220
33.52	2200
33.53	2070
33.54	1950
33.55	2230
33.56	1910
33.57	1890
33.58	1900
33.59	1870
33.6	2010
33.61	2220
33.62	2310
33.63	1910
33.64	1890
33.65	1880
33.66	2110
33.67	2010
33.68	1770
33.69	2140
33.7	2140
33.71	1980
33.72	1870
33.73	1890
33.74	2050
33.75	1920
33.76	1920
33.77	1870
33.78	1990
33.79	2080
33.8	2010
33.81	2000
33.82	2030
33.83	1860
33.84	2030
33.85	1930
33.86	1970
33.87	2420
33.88	1910
33.89	1870
33.9	2040
33.91	1930
33.92	1890
33.93	2050
33.94	1900
33.95	1980
33.96	2020
33.97	2050
33.98	1960
33.99	1940
34	1950
34.01	1950
34.02	1890
34.03	2020
34.04	1600
34.05	1890
34.06	1930
34.07	1950
34.08	2010
34.09	1750
34.1	1740
34.11	1900
34.12	1990
34.13	1970
34.14	1810
34.15	1860
34.16	2030
34.17	1680
34.18	1870
34.19	2050
34.2	1890
34.21	2200
34.22	1880
34.23	2080
34.24	1710
34.25	1680
34.26	1920
34.27	1930
34.28	1770
34.29	1850
34.3	1760
34.31	1840
34.32	1950
34.33	1760
34.34	1760
34.35	1640
34.36	1890
34.37	2190
34.38	2050
34.39	2060
34.4	2110
34.41	1910
34.42	1910
34.43	1900
34.44	1960
34.45	1970
34.46	1690
34.47	1970
34.48	1950
34.49	1860
34.5	1570
34.51	1790
34.52	1980
34.53	1860
34.54	1790
34.55	1930
34.56	2040
34.57	1870
34.58	1760
34.59	2090
34.6	1670
34.61	1910
34.62	1920
34.63	2030
34.64	1750
34.65	1880
34.66	1760
34.67	1800
34.68	1770
34.69	1860
34.7	2110
34.71	1910
34.72	1810
34.73	1910
34.74	2030
34.75	2030
34.76	2110
34.77	2010
34.78	1960
34.79	1600
34.8	1880
34.81	1940
34.82	1850
34.83	1700
34.84	1780
34.85	1850
34.86	2040
34.87	2050
34.88	1990
34.89	1710
34.9	1910
34.91	2070
34.92	1880
34.93	1990
34.94	2260
34.95	1810
34.96	1580
34.97	1840
34.98	1890
34.99	1810
35	1810
35.01	1930
35.02	1790
35.03	1790
35.04	1840
35.05	1910
35.06	1700
35.07	1930
35.08	1620
35.09	1830
35.1	1930
35.11	1580
35.12	1800
35.13	2090
35.14	1920
35.15	1840
35.16	1900
35.17	2050
35.18	1960
35.19	1840
35.2	1890
35.21	1770
35.22	1620
35.23	1710
35.24	1830
35.25	1930
35.26	1900
35.27	1820
35.28	1740
35.29	1640
35.3	1940
35.31	1800
35.32	1780
35.33	1760
35.34	1780
35.35	1840
35.36	1870
35.37	1700
35.38	1760
35.39	1930
35.4	1800
35.41	1670
35.42	1660
35.43	1690
35.44	1860
35.45	1660
35.46	1900
35.47	1880
35.48	1790
35.49	1850
35.5	1710
35.51	1820
35.52	1970
35.53	1760
35.54	1950
35.55	1870
35.56	1700
35.57	1880
35.58	1660
35.59	1590
35.6	1870
35.61	2040
35.62	1650
35.63	1700
35.64	1710
35.65	1670
35.66	1730
35.67	1710
35.68	1710
35.69	1810
35.7	1620
35.71	1770
35.72	1970
35.73	1910
35.74	1650
35.75	1910
35.76	2030
35.77	1980
35.78	1970
35.79	1900
35.8	1730
35.81	1920
35.82	1740
35.83	1890
35.84	2030
35.85	1860
35.86	1600
35.87	1840
35.88	1830
35.89	2130
35.9	1830
35.91	2080
35.92	2060
35.93	1930
35.94	1790
35.95	1840
35.96	2030
35.97	2080
35.98	1680
35.99	1950
36	1820
36.01	1920
36.02	1890
36.03	1940
36.04	1990
36.05	1920
36.06	1930
36.07	1910
36.08	1840
36.09	1760
36.1	1870
36.11	2040
36.12	1980
36.13	1760
36.14	1800
36.15	1810
36.16	1930
36.17	1990
36.18	2050
36.19	1770
36.2	2100
36.21	2240
36.22	2210
36.23	2110
36.24	1930
36.25	2310
36.26	2240
36.27	1950
36.28	2140
36.29	2230
36.3	1980
36.31	2200
36.32	2350
36.33	2070
36.34	2200
36.35	2350
36.36	2220
36.37	2040
36.38	1880
36.39	2170
36.4	2270
36.41	2190
36.42	2070
36.43	2370
36.44	2630
36.45	2400
36.46	2270
36.47	2310
36.48	2380
36.49	1970
36.5	2520
36.51	2190
36.52	2500
36.53	2160
36.54	2380
36.55	2320
36.56	2230
36.57	2650
36.58	2490
36.59	2240
36.6	2220
36.61	2270
36.62	2210
36.63	2410
36.64	2300
36.65	2570
36.66	2740
36.67	2620
36.68	2590
36.69	2720
36.7	2660
36.71	2510
36.72	2640
36.73	2810
36.74	2880
36.75	2540
36.76	2680
36.77	2770
36.78	2630
36.79	2730
36.8	2680
36.81	2550
36.82	2730
36.83	2780
36.84	2960
36.85	2830
36.86	2910
36.87	2920
36.88	3030
36.89	3150
36.9	3150
36.91	3090
36.92	3330
36.93	2960
36.94	3180
36.95	2990
36.96	3060
36.97	2980
36.98	3280
36.99	3040
37	3050
37.01	3220
37.02	3240
37.03	3090
37.04	3140
37.05	3000
37.06	3510
37.07	3490
37.08	3870
37.09	3430
37.1	3490
37.11	3280
37.12	3610
37.13	3530
37.14	3390
37.15	3200
37.16	3330
37.17	3410
37.18	3420
37.19	3540
37.2	3460
37.21	3400
37.22	3750
37.23	3620
37.24	3900
37.25	3790
37.26	3580
37.27	3790
37.28	3540
37.29	3820
37.3	3640
37.31	3900
37.32	3780
37.33	3860
37.34	3850
37.35	3650
37.36	4000
37.37	3820
37.38	3960
37.39	3940
37.4	3920
37.41	4020
37.42	3800
37.43	3980
37.44	3960
37.45	3870
37.46	4120
37.47	4530
37.48	4320
37.49	4120
37.5	4300
37.51	4550
37.52	4100
37.53	4130
37.54	4170
37.55	4230
37.56	4260
37.57	4580
37.58	4290
37.59	4630
37.6	4600
37.61	4540
37.62	4630
37.63	4620
37.64	4400
37.65	4480
37.66	4650
37.67	4390
37.68	4660
37.69	4470
37.7	4710
37.71	4920
37.72	4670
37.73	4830
37.74	4690
37.75	4630
37.76	4560
37.77	4870
37.78	4600
37.79	4960
37.8	4900
37.81	5180
37.82	4870
37.83	4850
37.84	4680
37.85	5570
37.86	4630
37.87	4640
37.88	4860
37.89	5000
37.9	4290
37.91	4650
37.92	4800
37.93	4700
37.94	4520
37.95	4720
37.96	4860
37.97	4370
37.98	4470
37.99	4900
38	4300
38.01	4410
38.02	4570
38.03	4360
38.04	4190
38.05	4610
38.06	4340
38.07	4630
38.08	4240
38.09	3990
38.1	4140
38.11	4220
38.12	4300
38.13	4220
38.14	4450
38.15	4140
38.16	4430
38.17	4220
38.18	4090
38.19	3950
38.2	3710
38.21	4210
38.22	3930
38.23	3970
38.24	4040
38.25	3860
38.26	3920
38.27	3960
38.28	4000
38.29	3620
38.3	4040
38.31	3960
38.32	3730
38.33	3670
38.34	3820
38.35	3620
38.36	3640
38.37	3870
38.38	3530
38.39	3360
38.4	3740
38.41	3780
38.42	3750
38.43	3790
38.44	3330
38.45	3720
38.46	3680
38.47	3350
38.48	3500
38.49	3800
38.5	3130
38.51	3400
38.52	3550
38.53	3440
38.54	3390
38.55	3170
38.56	3050
38.57	3300
38.58	3260
38.59	3410
38.6	3380
38.61	3050
38.62	3150
38.63	3120
38.64	3510
38.65	3670
38.66	3420
38.67	3270
38.68	3150
38.69	2960
38.7	3070
38.71	2930
38.72	2990
38.73	3310
38.74	3000
38.75	3120
38.76	2870
38.77	2710
38.78	2880
38.79	2830
38.8	2830
38.81	2730
38.82	2720
38.83	2850
38.84	2830
38.85	2710
38.86	2520
38.87	2410
38.88	2680
38.89	2570
38.9	2560
38.91	2450
38.92	2500
38.93	2210
38.94	2400
38.95	2350
38.96	2480
38.97	2530
38.98	2560
38.99	2330
39	2260
39.01	2270
39.02	2340
39.03	2210
39.04	2220
39.05	2190
39.06	1980
39.07	2000
39.08	2250
39.09	1980
39.1	2080
39.11	2060
39.12	1910
39.13	2080
39.14	1840
39.15	2120
39.16	2110
39.17	2090
39.18	1990
39.19	1950
39.2	1980
39.21	1910
39.22	1770
39.23	1920
39.24	1680
39.25	1990
39.26	1580
39.27	1710
39.28	1630
39.29	1620
39.3	1760
39.31	1850
39.32	1730
39.33	1710
39.34	1840
39.35	1470
39.36	1620
39.37	1590
39.38	1860
39.39	1690
39.4	1700
39.41	1610
39.42	1520
39.43	1510
39.44	1380
39.45	1520
39.46	1560
39.47	1700
39.48	1640
39.49	1550
39.5	1440
39.51	1550
39.52	1880
39.53	1340
39.54	1610
39.55	1590
39.56	1550
39.57	1550
39.58	1350
39.59	1560
39.6	1410
39.61	1410
39.62	1460
39.63	1510
39.64	1440
39.65	1510
39.66	1280
39.67	1630
39.68	1340
39.69	1490
39.7	1330
39.71	1480
39.72	1480
39.73	1370
39.74	1420
39.75	1320
39.76	1400
39.77	1210
39.78	1210
39.79	1380
39.8	1560
39.81	1440
39.82	1340
39.83	1260
39.84	1480
39.85	1480
39.86	1460
39.87	1380
39.88	1340
39.89	1580
39.9	1600
39.91	1480
39.92	1460
39.93	1170
39.94	1460
39.95	1540
39.96	1350
39.97	1400
39.98	1180
39.99	1280
40	1330
40.01	1370
40.02	1250
40.03	1410
40.04	1440
40.05	1420
